,Date,Hour,Temperature(°C),Humidity(%),Wind speed (m/s),Visibility (10m),Dew point temperature(°C),Solar Radiation (MJ/m2),Rainfall(mm),Snowfall (cm),Seasons,Holiday,Functioning Day,labels
298,20171213,10,-9.5,39,2.1,1875,-20.9,0.6,0.0,0.0,4,0,1,1
299,20171213,11,-8.1,35,1.8,1806,-20.9,0.96,0.0,0.0,4,0,1,1
300,20171213,12,-6.5,30,2.9,1945,-21.2,1.17,0.0,0.0,4,0,1,1
301,20171213,13,-5.8,28,2.9,1887,-21.4,1.23,0.0,0.0,4,0,1,1
302,20171213,14,-4.7,27,2.9,1883,-20.8,1.12,0.0,0.0,4,0,1,1
303,20171213,15,-4.9,26,3.1,1887,-21.5,0.89,0.0,0.0,4,0,1,1
304,20171213,16,-4.5,26,2.2,2000,-21.1,0.56,0.0,0.0,4,0,1,1
305,20171213,17,-5.6,29,1.7,2000,-20.8,0.18,0.0,0.0,4,0,1,1
306,20171213,18,-6.6,33,1.1,2000,-20.2,0.0,0.0,0.0,4,0,1,1
307,20171213,19,-6.6,31,1.6,2000,-20.9,0.0,0.0,0.0,4,0,1,1
308,20171213,20,-7.6,35,0.8,2000,-20.4,0.0,0.0,0.0,4,0,1,1
309,20171213,21,-8.3,39,1.0,2000,-19.8,0.0,0.0,0.0,4,0,1,1
310,20171213,22,-8.9,39,0.1,2000,-20.3,0.0,0.0,0.0,4,0,1,1
311,20171213,23,-9.2,44,0.4,1978,-19.2,0.0,0.0,0.0,4,0,1,1
312,20171214,0,-9.5,50,0.6,1953,-18.0,0.0,0.0,0.0,4,0,1,1
313,20171214,1,-9.8,48,0.8,2000,-18.7,0.0,0.0,0.0,4,0,1,1
314,20171214,2,-10.6,44,0.8,1903,-20.5,0.0,0.0,0.0,4,0,1,1
315,20171214,3,-10.7,48,0.4,1651,-19.6,0.0,0.0,0.0,4,0,1,1
316,20171214,4,-11.0,50,0.8,1718,-19.4,0.0,0.0,0.0,4,0,1,1
317,20171214,5,-10.8,48,0.8,1648,-19.6,0.0,0.0,0.0,4,0,1,1
318,20171214,6,-11.0,55,0.8,1541,-18.2,0.0,0.0,0.0,4,0,1,1
319,20171214,7,-10.9,57,1.1,1387,-17.7,0.0,0.0,0.0,4,0,1,1
320,20171214,8,-10.4,54,1.1,1432,-17.9,0.01,0.0,0.0,4,0,1,1
321,20171214,9,-9.4,44,0.5,1680,-19.4,0.13,0.0,0.0,4,0,1,1
322,20171214,10,-7.7,43,0.9,1555,-18.1,0.35,0.0,0.0,4,0,1,1
323,20171214,11,-6.1,38,1.0,1587,-18.1,0.52,0.0,0.0,4,0,1,1
324,20171214,12,-4.9,34,1.3,1768,-18.3,0.6,0.0,0.0,4,0,1,1
325,20171214,13,-3.8,32,0.9,1827,-18.1,0.52,0.0,0.0,4,0,1,1
326,20171214,14,-2.7,28,0.7,1857,-18.7,0.65,0.0,0.0,4,0,1,1
327,20171214,15,-2.5,29,1.1,1667,-18.1,0.48,0.0,0.0,4,0,1,1
328,20171214,16,-2.4,28,0.9,1878,-18.4,0.35,0.0,0.0,4,0,1,1
329,20171214,17,-2.9,31,0.6,1723,-17.7,0.09,0.0,0.0,4,0,1,1
330,20171214,18,-3.5,35,1.1,1414,-16.7,0.0,0.0,0.0,4,0,1,1
331,20171214,19,-4.2,40,0.9,1216,-15.8,0.0,0.0,0.0,4,0,1,1
332,20171214,20,-4.8,43,1.1,1397,-15.4,0.0,0.0,0.0,4,0,1,1
333,20171214,21,-4.8,45,0.8,1351,-14.9,0.0,0.0,0.0,4,0,1,1
334,20171214,22,-4.9,44,1.1,1369,-15.3,0.0,0.0,0.0,4,0,1,1
335,20171214,23,-5.6,53,1.2,1290,-13.6,0.0,0.0,0.0,4,0,1,1
336,20171215,0,-5.7,53,0.6,1262,-13.7,0.0,0.0,0.0,4,0,1,1
337,20171215,1,-6.3,57,0.4,1148,-13.4,0.0,0.0,0.0,4,0,1,1
338,20171215,2,-6.8,58,0.4,1089,-13.6,0.0,0.0,0.0,4,0,1,1
339,20171215,3,-6.9,56,0.5,1111,-14.2,0.0,0.0,0.0,4,0,1,1
340,20171215,4,-7.1,59,0.8,1058,-13.7,0.0,0.0,0.0,4,0,1,1
341,20171215,5,-7.5,64,0.9,989,-13.1,0.0,0.0,0.0,4,0,1,1
342,20171215,6,-7.4,64,0.7,906,-13.0,0.0,0.0,0.0,4,0,1,1
343,20171215,7,-7.0,63,0.6,865,-12.8,0.0,0.0,0.0,4,0,1,1
344,20171215,8,-6.6,64,1.1,791,-12.2,0.0,0.0,0.0,4,0,1,1
345,20171215,9,-5.9,60,0.6,691,-12.4,0.09,0.0,0.0,4,0,1,1
346,20171215,10,-4.6,52,0.8,648,-12.9,0.34,0.0,0.0,4,0,1,1
347,20171215,11,-2.9,46,1.0,809,-12.9,0.42,0.0,0.0,4,0,1,1
348,20171215,12,-2.5,43,0.7,895,-13.3,0.34,0.0,0.0,4,0,1,1
349,20171215,13,-1.6,40,0.3,868,-13.4,0.32,0.0,0.0,4,0,1,1
350,20171215,14,-0.7,39,0.8,826,-12.9,0.35,0.0,0.0,4,0,1,1
351,20171215,15,0.1,35,1.5,946,-13.5,0.42,0.0,0.0,4,0,1,1
352,20171215,16,0.0,37,0.6,994,-12.9,0.13,0.0,0.0,4,0,1,1
353,20171215,17,-0.2,39,0.8,1016,-12.5,0.0,0.0,0.0,4,0,1,1
354,20171215,18,0.1,43,0.9,1485,-11.0,0.0,0.0,0.0,4,0,1,1
355,20171215,19,0.6,41,1.2,1550,-11.1,0.0,0.0,0.0,4,0,1,1
356,20171215,20,0.9,42,1.2,1113,-10.5,0.0,0.0,0.0,4,0,1,1
357,20171215,21,0.7,47,2.7,1283,-9.3,0.0,0.0,0.0,4,0,1,1
358,20171215,22,-0.1,49,2.0,870,-9.5,0.0,0.0,0.0,4,0,1,1
359,20171215,23,-1.3,60,2.5,792,-8.0,0.0,0.0,0.0,4,0,1,1
360,20171216,0,-2.6,73,3.4,787,-6.7,0.0,0.0,0.0,4,0,1,1
361,20171216,1,-3.4,76,2.9,582,-7.0,0.0,0.0,0.0,4,0,1,1
362,20171216,2,-4.1,73,2.1,567,-8.2,0.0,0.0,0.0,4,0,1,1
363,20171216,3,-4.5,71,1.6,651,-8.9,0.0,0.0,0.0,4,0,1,1
364,20171216,4,-5.0,70,2.7,702,-9.6,0.0,0.0,0.0,4,0,1,1
365,20171216,5,-5.6,72,2.0,662,-9.8,0.0,0.0,0.0,4,0,1,1
366,20171216,6,-6.1,69,2.9,765,-10.8,0.0,0.0,0.0,4,0,1,1
367,20171216,7,-6.7,64,2.1,977,-12.3,0.0,0.0,0.0,4,0,1,1
368,20171216,8,-7.3,62,2.6,1112,-13.3,0.0,0.0,0.0,4,0,1,1
369,20171216,9,-7.2,47,2.8,1724,-16.6,0.18,0.0,0.0,4,0,1,1
370,20171216,10,-6.2,42,2.3,1893,-17.0,0.52,0.0,0.0,4,0,1,1
371,20171216,11,-5.2,30,4.0,1991,-20.1,0.86,0.0,0.0,4,0,1,1
372,20171216,12,-4.1,28,3.8,1998,-19.9,1.08,0.0,0.0,4,0,1,1
373,20171216,13,-3.7,23,4.0,1980,-21.8,1.12,0.0,0.0,4,0,1,1
374,20171216,14,-3.4,22,4.3,1966,-22.1,1.07,0.0,0.0,4,0,1,1
375,20171216,15,-3.3,22,5.0,2000,-22.0,0.86,0.0,0.0,4,0,1,1
376,20171216,16,-3.3,24,3.5,2000,-21.0,0.54,0.0,0.0,4,0,1,1
377,20171216,17,-4.6,26,2.6,2000,-21.2,0.17,0.0,0.0,4,0,1,1
378,20171216,18,-5.3,28,3.5,2000,-21.0,0.0,0.0,0.0,4,0,1,1
379,20171216,19,-6.0,32,2.4,2000,-20.0,0.0,0.0,0.0,4,0,1,1
380,20171216,20,-6.6,37,3.4,2000,-18.9,0.0,0.0,0.0,4,0,1,1
381,20171216,21,-7.1,39,3.2,2000,-18.7,0.0,0.0,0.0,4,0,1,1
382,20171216,22,-7.6,41,1.6,2000,-18.6,0.0,0.0,0.0,4,0,1,1
383,20171216,23,-8.0,41,2.2,2000,-18.9,0.0,0.0,0.0,4,0,1,1
384,20171217,0,-8.1,41,2.0,2000,-19.0,0.0,0.0,0.0,4,0,1,1
385,20171217,1,-8.4,40,1.6,2000,-19.6,0.0,0.0,0.0,4,0,1,1
386,20171217,2,-8.7,40,2.8,2000,-19.8,0.0,0.0,0.0,4,0,1,1
387,20171217,3,-9.0,40,3.1,2000,-20.1,0.0,0.0,0.0,4,0,1,1
388,20171217,4,-9.5,40,1.9,2000,-20.6,0.0,0.0,0.0,4,0,1,1
389,20171217,5,-9.7,41,3.1,2000,-20.5,0.0,0.0,0.0,4,0,1,1
390,20171217,6,-9.9,42,2.3,2000,-20.4,0.0,0.0,0.0,4,0,1,1
391,20171217,7,-10.2,42,2.3,2000,-20.6,0.0,0.0,0.0,4,0,1,1
392,20171217,8,-10.7,43,0.9,2000,-20.8,0.0,0.0,0.0,4,0,1,1
393,20171217,9,-10.5,38,1.1,1950,-22.1,0.19,0.0,0.0,4,0,1,1
394,20171217,10,-8.5,31,1.5,1997,-22.6,0.58,0.0,0.0,4,0,1,1
395,20171217,11,-7.2,29,1.8,1926,-22.2,0.88,0.0,0.0,4,0,1,1
396,20171217,12,-4.9,25,2.6,1966,-21.9,1.08,0.0,0.0,4,0,1,1
397,20171217,13,-4.5,25,3.2,1989,-21.6,1.14,0.0,0.0,4,0,1,1
398,20171217,14,-3.2,26,3.1,1933,-20.0,1.07,0.0,0.0,4,0,1,1
399,20171217,15,-2.5,28,2.0,2000,-18.5,0.85,0.0,0.0,4,0,1,1
400,20171217,16,-2.7,31,2.3,2000,-17.5,0.54,0.0,0.0,4,0,1,1
401,20171217,17,-3.8,35,2.4,2000,-17.0,0.17,0.0,0.0,4,0,1,1
402,20171217,18,-4.7,37,1.8,2000,-17.2,0.01,0.0,0.0,4,0,1,1
403,20171217,19,-5.6,39,1.1,2000,-17.3,0.0,0.0,0.0,4,0,1,1
404,20171217,20,-6.0,42,0.8,2000,-16.8,0.0,0.0,0.0,4,0,1,1
405,20171217,21,-6.5,45,0.7,2000,-16.4,0.0,0.0,0.0,4,0,1,1
406,20171217,22,-6.6,50,0.6,1990,-15.3,0.0,0.0,0.0,4,0,1,1
407,20171217,23,-6.9,53,0.7,2000,-14.8,0.0,0.0,0.0,4,0,1,1
408,20171218,0,-5.9,50,0.6,2000,-14.6,0.0,0.0,0.0,4,0,1,1
409,20171218,1,-5.3,48,0.4,1664,-14.6,0.0,0.0,0.0,4,0,1,1
410,20171218,2,-5.0,65,0.4,990,-10.5,0.0,0.0,0.2,4,0,1,1
411,20171218,3,-5.3,76,1.0,767,-8.8,0.0,0.3,0.5,4,0,1,1
412,20171218,4,-5.4,81,0.7,270,-8.1,0.0,0.0,0.7,4,0,1,1
413,20171218,5,-5.3,81,0.9,923,-8.0,0.0,0.0,0.8,4,0,1,1
414,20171218,6,-5.2,85,0.9,271,-7.3,0.0,0.4,1.3,4,0,1,1
415,20171218,7,-5.0,85,0.7,186,-7.1,0.0,0.0,1.8,4,0,1,1
416,20171218,8,-4.6,86,1.2,508,-6.5,0.0,0.0,2.0,4,0,1,1
417,20171218,9,-4.3,89,1.0,59,-5.8,0.0,1.6,4.0,4,0,1,1
418,20171218,10,-3.7,87,1.0,541,-5.5,0.03,0.0,4.8,4,0,1,1
419,20171218,11,-2.9,85,1.2,243,-5.0,0.06,0.0,4.8,4,0,1,1
420,20171218,12,-1.8,83,1.2,351,-4.3,0.09,1.1,5.1,4,0,1,1
421,20171218,13,-0.9,84,1.2,333,-3.2,0.09,0.0,5.0,4,0,1,1
422,20171218,14,0.5,76,0.9,364,-3.2,0.17,0.0,4.2,4,0,1,1
423,20171218,15,1.6,73,0.9,421,-2.7,0.6,0.0,3.2,4,0,1,1
424,20171218,16,1.8,76,0.8,410,-1.9,0.47,0.0,2.7,4,0,1,1
425,20171218,17,0.4,84,0.8,317,-1.9,0.15,0.0,2.7,4,0,1,1
426,20171218,18,0.0,88,0.6,277,-1.7,0.0,0.0,2.7,4,0,1,1
427,20171218,19,1.3,65,1.1,1122,-4.5,0.0,0.0,2.7,4,0,1,1
428,20171218,20,3.3,65,3.2,1172,-2.6,0.0,0.0,2.7,4,0,1,1
429,20171218,21,2.8,73,2.4,831,-1.5,0.0,0.0,2.6,4,0,1,1
430,20171218,22,1.5,82,2.4,537,-1.2,0.0,0.0,2.6,4,0,1,1
431,20171218,23,0.1,81,2.9,551,-2.7,0.0,0.0,2.6,4,0,1,1
432,20171219,0,-1.0,73,2.3,881,-5.2,0.0,0.0,2.6,4,0,1,1
433,20171219,1,-2.0,72,0.8,979,-6.3,0.0,0.0,2.6,4,0,1,1
434,20171219,2,-2.7,72,0.9,990,-7.0,0.0,0.0,2.6,4,0,1,1
435,20171219,3,-2.8,58,1.6,1315,-9.9,0.0,0.0,2.6,4,0,1,1
436,20171219,4,-2.9,59,1.8,1286,-9.8,0.0,0.0,2.6,4,0,1,1
437,20171219,5,-3.9,66,0.7,1209,-9.3,0.0,0.0,2.6,4,0,1,1
438,20171219,6,-4.3,70,1.6,1169,-8.9,0.0,0.0,2.6,4,0,1,1
439,20171219,7,-4.4,64,2.8,1367,-10.1,0.0,0.0,2.6,4,0,1,1
440,20171219,8,-5.2,58,2.2,1594,-12.1,0.0,0.0,2.5,4,0,1,1
441,20171219,9,-5.3,48,2.6,1810,-14.6,0.18,0.0,2.5,4,0,1,1
442,20171219,10,-4.6,41,2.8,1815,-15.8,0.57,0.0,2.5,4,0,1,1
443,20171219,11,-3.5,35,2.2,1742,-16.7,0.87,0.0,2.5,4,0,1,1
444,20171219,12,-2.5,31,2.6,1778,-17.3,1.08,0.0,2.3,4,0,1,1
445,20171219,13,-2.2,25,3.2,1970,-19.6,1.17,0.0,2.2,4,0,1,1
446,20171219,14,-2.2,23,3.7,1971,-20.5,1.09,0.0,2.2,4,0,1,1
447,20171219,15,-1.3,26,3.0,2000,-18.3,0.91,0.0,2.1,4,0,1,1
448,20171219,16,-1.8,31,3.1,1993,-16.7,0.56,0.0,2.0,4,0,1,1
449,20171219,17,-2.7,35,1.8,2000,-16.0,0.18,0.0,2.0,4,0,1,1
450,20171219,18,-3.8,42,3.3,2000,-14.8,0.0,0.0,2.0,4,0,1,1
451,20171219,19,-4.5,51,2.0,2000,-13.1,0.0,0.0,2.0,4,0,1,1
452,20171219,20,-4.9,55,2.0,2000,-12.5,0.0,0.0,2.0,4,0,1,1
453,20171219,21,-5.0,57,1.9,2000,-12.2,0.0,0.0,2.0,4,0,1,1
454,20171219,22,-5.5,56,1.5,2000,-12.9,0.0,0.0,2.0,4,0,1,1
455,20171219,23,-5.8,57,1.7,2000,-12.9,0.0,0.0,2.0,4,0,1,1
456,20171220,0,-6.5,63,1.5,1666,-12.3,0.0,0.0,2.0,4,0,1,1
457,20171220,1,-7.3,67,1.1,1593,-12.3,0.0,0.0,2.0,4,0,1,1
458,20171220,2,-7.8,68,0.9,1642,-12.6,0.0,0.0,2.0,4,0,1,1
459,20171220,3,-8.1,70,1.3,1557,-12.6,0.0,0.0,2.0,4,0,1,1
460,20171220,4,-8.5,73,1.0,1723,-12.4,0.0,0.0,2.0,4,0,1,1
461,20171220,5,-8.3,67,0.9,1566,-13.3,0.0,0.0,2.0,4,0,1,1
462,20171220,6,-8.2,66,0.9,1718,-13.4,0.0,0.0,2.0,4,0,1,1
463,20171220,7,-8.1,67,0.9,1737,-13.1,0.0,0.0,2.0,4,0,1,1
464,20171220,8,-7.8,65,1.1,1738,-13.2,0.0,0.0,2.0,4,0,1,1
465,20171220,9,-6.7,62,1.1,1749,-12.7,0.09,0.0,2.0,4,0,1,1
466,20171220,10,-5.4,56,1.1,1751,-12.8,0.28,0.0,2.0,4,0,1,1
467,20171220,11,-4.2,51,1.1,1772,-12.8,0.4,0.0,1.9,4,0,1,1
468,20171220,12,-3.2,49,1.3,1723,-12.4,0.53,0.0,1.9,4,0,1,1
469,20171220,13,-1.3,43,1.0,1777,-12.3,0.8,0.0,1.7,4,0,1,1
470,20171220,14,-0.5,44,1.0,1793,-11.2,0.71,0.0,1.7,4,0,1,1
471,20171220,15,-0.2,45,1.0,1852,-10.7,0.41,0.0,1.6,4,0,1,1
472,20171220,16,-0.5,48,1.1,1722,-10.1,0.12,0.0,1.6,4,0,1,1
473,20171220,17,-0.9,70,1.1,299,-5.6,0.02,0.0,2.2,4,0,1,1
474,20171220,18,-1.4,79,1.6,702,-4.5,0.0,0.1,2.2,4,0,1,1
475,20171220,19,-1.5,81,1.8,751,-4.3,0.0,0.0,2.2,4,0,1,1
476,20171220,20,-1.9,86,0.9,700,-3.9,0.0,0.0,2.4,4,0,1,1
477,20171220,21,-2.0,83,1.2,904,-4.5,0.0,0.1,2.4,4,0,1,1
478,20171220,22,-1.6,82,0.4,929,-4.2,0.0,0.0,2.3,4,0,1,1
479,20171220,23,-1.1,87,1.4,349,-2.9,0.0,0.0,2.2,4,0,1,1
480,20171221,0,-1.3,90,2.0,259,-2.7,0.0,0.0,2.2,4,0,1,1
481,20171221,1,-1.8,90,1.6,263,-3.2,0.0,0.0,2.2,4,0,1,1
482,20171221,2,-2.2,88,1.4,348,-3.9,0.0,0.0,2.2,4,0,1,1
483,20171221,3,-2.9,89,1.3,288,-4.4,0.0,0.0,2.2,4,0,1,1
484,20171221,4,-3.6,91,1.2,241,-4.8,0.0,0.0,2.2,4,0,1,1
485,20171221,5,-4.3,91,1.5,233,-5.5,0.0,0.0,2.2,4,0,1,1
486,20171221,6,-4.8,91,1.1,266,-6.0,0.0,0.0,2.2,4,0,1,1
487,20171221,7,-5.3,90,1.1,311,-6.6,0.0,0.0,2.2,4,0,1,1
488,20171221,8,-5.6,89,0.9,371,-7.1,0.0,0.0,2.2,4,0,1,1
489,20171221,9,-5.3,88,0.4,463,-6.9,0.21,0.0,2.2,4,0,1,1
490,20171221,10,-3.0,71,0.7,608,-7.5,0.67,0.0,2.1,4,0,1,1
491,20171221,11,-0.7,62,0.7,519,-7.0,0.77,0.0,2.0,4,0,1,1
492,20171221,12,1.9,40,2.0,1835,-10.3,1.04,0.0,1.9,4,0,1,1
493,20171221,13,3.2,42,1.8,1349,-8.5,1.08,0.0,1.8,4,0,1,1
494,20171221,14,4.3,47,2.3,953,-6.0,0.96,0.0,1.6,4,0,1,1
495,20171221,15,4.4,46,1.4,1113,-6.2,0.78,0.0,1.0,4,0,1,1
496,20171221,16,4.1,51,1.8,1112,-5.1,0.48,0.0,0.9,4,0,1,1
497,20171221,17,2.9,60,1.3,1193,-4.1,0.16,0.0,0.8,4,0,1,1
498,20171221,18,1.7,64,1.3,1140,-4.3,0.0,0.0,0.8,4,0,1,1
499,20171221,19,0.8,71,0.9,923,-3.8,0.0,0.0,0.8,4,0,1,1
500,20171221,20,0.2,72,0.7,990,-4.2,0.0,0.0,0.8,4,0,1,1
501,20171221,21,-0.4,74,0.6,1065,-4.4,0.0,0.0,0.8,4,0,1,1
502,20171221,22,-1.1,78,0.6,865,-4.4,0.0,0.0,0.8,4,0,1,1
503,20171221,23,-1.5,79,0.6,821,-4.6,0.0,0.0,0.8,4,0,1,1
504,20171222,0,-1.7,79,0.5,794,-4.8,0.0,0.0,0.8,4,1,1,1
505,20171222,1,-1.6,79,0.6,784,-4.7,0.0,0.0,0.8,4,1,1,1
506,20171222,2,-1.1,79,0.7,736,-4.2,0.0,0.0,0.8,4,1,1,1
507,20171222,3,-0.6,76,0.5,789,-4.3,0.0,0.0,0.7,4,1,1,1
508,20171222,4,-0.3,76,0.9,760,-4.0,0.0,0.0,0.7,4,1,1,1
509,20171222,5,-0.2,73,0.8,880,-4.4,0.0,0.0,0.7,4,1,1,1
510,20171222,6,-0.1,71,0.8,895,-4.7,0.0,0.0,0.7,4,1,1,1
511,20171222,7,-0.3,72,0.7,919,-4.7,0.0,0.0,0.7,4,1,1,1
512,20171222,8,-0.4,69,0.5,904,-5.4,0.0,0.0,0.7,4,1,1,1
513,20171222,9,0.3,67,0.7,897,-5.1,0.03,0.0,0.6,4,1,1,1
514,20171222,10,1.4,64,1.0,897,-4.6,0.25,0.0,0.5,4,1,1,1
515,20171222,11,3.1,57,0.8,804,-4.6,0.63,0.0,0.0,4,1,1,1
516,20171222,12,4.5,56,0.8,836,-3.5,0.71,0.0,0.0,4,1,1,1
517,20171222,13,5.4,55,1.2,820,-2.9,0.66,0.0,0.0,4,1,1,1
518,20171222,14,5.9,55,0.6,779,-2.4,0.48,0.0,0.0,4,1,1,1
519,20171222,15,6.5,55,0.9,801,-1.9,0.38,0.0,0.0,4,1,1,1
520,20171222,16,6.0,58,0.7,732,-1.6,0.19,0.0,0.0,4,1,1,1
521,20171222,17,5.4,61,1.3,691,-1.5,0.08,0.0,0.0,4,1,1,1
522,20171222,18,4.9,63,0.6,677,-1.5,0.0,0.0,0.0,4,1,1,1
523,20171222,19,5.2,64,0.7,691,-1.0,0.0,0.0,0.0,4,1,1,1
524,20171222,20,5.9,67,1.3,779,0.2,0.0,0.0,0.0,4,1,1,1
525,20171222,21,6.1,70,2.2,763,1.0,0.0,0.0,0.0,4,1,1,1
526,20171222,22,6.1,70,2.7,806,1.0,0.0,0.0,0.0,4,1,1,1
527,20171222,23,5.8,74,2.5,832,1.5,0.0,0.0,0.0,4,1,1,1
528,20171223,0,5.8,75,1.9,788,1.7,0.0,0.0,0.0,4,0,1,1
529,20171223,1,5.7,75,1.7,706,1.6,0.0,0.0,0.0,4,0,1,1
530,20171223,2,5.6,76,1.6,641,1.6,0.0,0.0,0.0,4,0,1,1
531,20171223,3,5.4,77,1.6,583,1.6,0.0,0.0,0.0,4,0,1,1
532,20171223,4,5.3,79,0.9,506,1.9,0.0,0.0,0.0,4,0,1,1
533,20171223,5,5.0,81,1.2,425,2.0,0.0,0.0,0.0,4,0,1,1
534,20171223,6,5.1,81,1.3,375,2.1,0.0,0.0,0.0,4,0,1,1
535,20171223,7,5.1,82,0.7,334,2.2,0.0,0.0,0.0,4,0,1,1
536,20171223,8,5.1,83,0.9,297,2.4,0.0,0.0,0.0,4,0,1,1
537,20171223,9,5.2,84,0.7,226,2.7,0.03,0.0,0.0,4,0,1,1
538,20171223,10,5.4,82,1.2,215,2.5,0.13,0.0,0.0,4,0,1,1
539,20171223,11,5.7,81,1.1,192,2.6,0.18,0.0,0.0,4,0,1,1
540,20171223,12,7.0,72,1.9,246,2.2,0.64,0.0,0.0,4,0,1,1
541,20171223,13,7.7,68,1.0,249,2.1,0.58,0.0,0.0,4,0,1,1
542,20171223,14,8.6,63,1.6,263,1.9,0.72,0.0,0.0,4,0,1,1
543,20171223,15,8.6,64,1.5,269,2.1,0.57,0.0,0.0,4,0,1,1
544,20171223,16,8.2,64,1.0,281,1.7,0.32,0.0,0.0,4,0,1,1
545,20171223,17,7.7,67,0.9,264,1.9,0.11,0.0,0.0,4,0,1,1
546,20171223,18,6.6,73,0.4,229,2.0,0.0,0.0,0.0,4,0,1,1
547,20171223,19,6.0,76,1.1,219,2.0,0.0,0.0,0.0,4,0,1,1
548,20171223,20,5.9,75,1.5,222,1.7,0.0,0.0,0.0,4,0,1,1
549,20171223,21,5.6,77,0.9,212,1.8,0.0,0.0,0.0,4,0,1,1
550,20171223,22,5.3,79,0.6,200,1.9,0.0,0.0,0.0,4,0,1,1
551,20171223,23,5.5,80,0.6,185,2.3,0.0,0.0,0.0,4,0,1,1
552,20171224,0,5.6,78,0.6,196,2.0,0.0,0.0,0.0,4,1,1,1
553,20171224,1,5.6,78,0.5,197,2.0,0.0,0.0,0.0,4,1,1,1
554,20171224,2,5.4,80,0.9,190,2.2,0.0,0.0,0.0,4,1,1,1
555,20171224,3,5.2,82,0.8,190,2.3,0.0,0.0,0.0,4,1,1,1
556,20171224,4,5.2,82,0.7,189,2.3,0.0,0.0,0.0,4,1,1,1
557,20171224,5,5.1,82,0.6,185,2.2,0.0,0.0,0.0,4,1,1,1
558,20171224,6,4.9,84,1.3,159,2.4,0.0,0.1,0.0,4,1,1,1
559,20171224,7,4.7,89,1.1,100,3.0,0.0,0.0,0.0,4,1,1,1
560,20171224,8,4.6,91,1.7,95,3.2,0.0,0.0,0.0,4,1,1,1
561,20171224,9,4.6,94,0.9,90,3.7,0.0,6.4,0.0,4,1,1,1
562,20171224,10,4.8,96,0.6,87,4.2,0.04,0.0,0.0,4,1,1,1
563,20171224,11,4.6,95,0.8,156,3.8,0.05,0.0,0.0,4,1,1,1
564,20171224,12,4.1,91,0.8,404,2.7,0.07,9.5,0.0,4,1,1,1
565,20171224,13,3.7,90,0.7,744,2.2,0.15,0.0,0.0,4,1,1,1
566,20171224,14,3.3,90,2.5,561,1.8,0.19,0.0,0.0,4,1,1,1
567,20171224,15,2.9,90,2.0,380,1.4,0.08,3.5,0.0,4,1,1,1
568,20171224,16,2.3,91,3.3,270,0.9,0.07,0.0,0.0,4,1,1,1
569,20171224,17,2.2,86,2.6,605,0.0,0.04,0.0,0.0,4,1,1,1
570,20171224,18,1.9,82,4.3,699,-0.8,0.01,0.5,0.0,4,1,1,1
571,20171224,19,1.1,68,4.4,695,-4.1,0.0,0.0,0.0,4,1,1,1
572,20171224,20,0.6,67,3.3,506,-4.8,0.0,0.0,0.0,4,1,1,1
573,20171224,21,0.4,69,3.5,477,-4.6,0.0,0.0,0.0,4,1,1,1
574,20171224,22,0.2,69,2.7,565,-4.8,0.0,0.0,0.0,4,1,1,1
575,20171224,23,0.0,63,3.2,884,-6.2,0.0,0.0,0.0,4,1,1,1
576,20171225,0,-0.6,64,2.4,1010,-6.5,0.0,0.0,0.0,4,1,1,1
577,20171225,1,-1.2,57,4.3,1429,-8.6,0.0,0.0,0.0,4,1,1,1
578,20171225,2,-1.8,53,4.1,1825,-10.1,0.0,0.0,0.0,4,1,1,1
579,20171225,3,-2.3,52,3.4,1947,-10.8,0.0,0.0,0.0,4,1,1,1
580,20171225,4,-3.0,51,3.2,2000,-11.7,0.0,0.0,0.0,4,1,1,1
581,20171225,5,-3.7,51,2.6,2000,-12.3,0.0,0.0,0.0,4,1,1,1
582,20171225,6,-4.1,50,3.0,2000,-13.0,0.0,0.0,0.0,4,1,1,1
583,20171225,7,-4.6,46,2.8,2000,-14.4,0.0,0.0,0.0,4,1,1,1
584,20171225,8,-4.9,44,3.0,2000,-15.3,0.0,0.0,0.0,4,1,1,1
585,20171225,9,-4.6,40,3.5,2000,-16.1,0.18,0.0,0.0,4,1,1,1
586,20171225,10,-3.7,35,3.7,1937,-16.9,0.57,0.0,0.0,4,1,1,1
587,20171225,11,-2.8,35,2.9,1984,-16.1,0.87,0.0,0.0,4,1,1,1
588,20171225,12,-1.6,33,2.5,1874,-15.8,1.18,0.0,0.0,4,1,1,1
589,20171225,13,-1.5,33,3.8,2000,-15.7,1.18,0.0,0.0,4,1,1,1
590,20171225,14,-0.4,31,2.0,2000,-15.5,1.1,0.0,0.0,4,1,1,1
591,20171225,15,0.4,28,2.5,2000,-16.0,0.9,0.0,0.0,4,1,1,1
592,20171225,16,0.4,27,2.0,2000,-16.4,0.58,0.0,0.0,4,1,1,1
593,20171225,17,-0.7,29,2.0,2000,-16.5,0.21,0.0,0.0,4,1,1,1
594,20171225,18,-1.6,33,2.0,2000,-15.8,0.0,0.0,0.0,4,1,1,1
595,20171225,19,-1.8,41,2.1,2000,-13.3,0.0,0.0,0.0,4,1,1,1
596,20171225,20,-2.1,49,1.7,2000,-11.4,0.0,0.0,0.0,4,1,1,1
597,20171225,21,-1.7,51,1.7,2000,-10.5,0.0,0.0,0.0,4,1,1,1
598,20171225,22,-1.3,53,1.7,2000,-9.6,0.0,0.0,0.0,4,1,1,1
